EpaRegion	UsState	County	Year	Risk	Governance	BuiltEnvironment	NaturalEnvironment	Society	Crsi
6	Texas	Crane	2017	0.143	0.561	0.159	0.413	0.435	-1.015
6	Texas	Crockett	2017	0.102	0.540	0.304	0.489	0.581	6.767
6	Texas	Crosby	2017	0.147	0.636	0.292	0.397	0.476	2.225
6	Texas	Culberson	2017	0.214	0.574	0.187	0.344	0.456	-0.870
6	Texas	Dallam	2017	0.299	0.613	0.258	0.338	0.509	0.435
6	Texas	Dallas	2017	0.844	0.575	0.789	0.236	0.485	1.436
6	Texas	Dawson	2017	0.097	0.571	0.295	0.298	0.463	-0.034
6	Texas	Deaf Smith	2017	0.200	0.571	0.304	0.377	0.455	1.020
6	Texas	Delta	2017	0.289	0.629	0.227	0.421	0.376	0.020
6	Texas	Denton	2017	0.512	0.634	0.711	0.460	0.493	3.180
6	Texas	DeWitt	2017	0.102	0.512	0.298	0.468	0.475	3.814
6	Texas	Dickens	2017	0.212	0.630	0.091	0.401	0.403	-1.657
6	Texas	Dimmit	2017	0.080	0.516	0.328	0.443	0.475	5.180
6	Texas	Donley	2017	0.345	0.569	0.315	0.295	0.527	0.493
6	Texas	Duval	2017	0.108	0.516	0.327	0.380	0.275	-1.273
6	Texas	Eastland	2017	0.120	0.549	0.354	0.374	0.491	3.138
6	Texas	Ector	2017	0.382	0.529	0.507	0.447	0.448	2.248
6	Texas	Edwards	2017	0.118	0.492	0.205	0.341	0.385	-3.117
6	Texas	El Paso	2017	0.417	0.566	0.709	0.367	0.443	2.941
6	Texas	Ellis	2017	0.446	0.604	0.716	0.371	0.538	3.319
6	Texas	Erath	2017	0.116	0.569	0.452	0.469	0.558	8.793
6	Texas	Falls	2017	0.155	0.536	0.326	0.426	0.405	1.615
6	Texas	Fannin	2017	0.115	0.589	0.452	0.428	0.501	7.214
6	Texas	Fayette	2017	0.091	0.527	0.423	0.395	0.584	8.495
6	Texas	Fisher	2017	0.174	0.638	0.183	0.382	0.475	-0.014
6	Texas	Floyd	2017	0.238	0.597	0.212	0.553	0.552	2.554
6	Texas	Foard	2017	0.096	0.559	0.249	0.364	0.308	-2.910
6	Texas	Fort Bend	2017	0.411	0.597	0.785	0.420	0.580	4.527
6	Texas	Franklin	2017	0.231	0.521	0.271	0.334	0.393	-0.707
6	Texas	Freestone	2017	0.198	0.550	0.406	0.370	0.432	1.969
6	Texas	Frio	2017	0.085	0.515	0.335	0.419	0.378	2.126
6	Texas	Gaines	2017	0.135	0.564	0.294	0.370	0.487	1.595
6	Texas	Galveston	2017	0.753	0.568	0.608	0.408	0.472	1.486
6	Texas	Garza	2017	0.251	0.564	0.219	0.359	0.520	0.205
6	Texas	Gillespie	2017	0.132	0.473	0.385	0.436	0.691	7.024
6	Texas	Glasscock	2017	0.195	0.605	0.162	0.384	0.386	-1.333
6	Texas	Goliad	2017	0.126	0.536	0.277	0.452	0.409	1.483
6	Texas	Gonzales	2017	0.075	0.470	0.356	0.400	0.378	1.912
6	Texas	Gray	2017	0.262	0.539	0.210	0.202	0.478	-1.782
6	Texas	Grayson	2017	0.180	0.547	0.685	0.320	0.512	6.463
6	Texas	Gregg	2017	0.613	0.534	0.396	0.283	0.561	0.633
6	Texas	Grimes	2017	0.237	0.546	0.372	0.328	0.468	1.106
6	Texas	Guadalupe	2017	0.253	0.523	0.557	0.331	0.476	2.994
6	Texas	Hale	2017	0.252	0.583	0.317	0.563	0.496	3.128
6	Texas	Hall	2017	0.235	0.583	0.126	0.408	0.484	-0.542
6	Texas	Hamilton	2017	0.131	0.548	0.311	0.439	0.484	3.087
6	Texas	Hansford	2017	0.262	0.621	0.340	0.299	0.450	0.560
6	Texas	Hardeman	2017	0.108	0.530	0.235	0.335	0.453	-1.197
6	Texas	Hardin	2017	0.357	0.512	0.365	0.403	0.546	1.534
6	Texas	Harris	2017	0.758	0.563	0.837	0.192	0.491	1.624
6	Texas	Harrison	2017	0.356	0.516	0.523	0.422	0.432	2.233
6	Texas	Hartley	2017	0.233	0.630	0.319	0.289	0.440	0.235
6	Texas	Haskell	2017	0.119	0.577	0.214	0.482	0.492	2.482
6	Texas	Hays	2017	0.454	0.180	0.587	0.310	0.557	1.326
6	Texas	Hemphill	2017	0.393	0.575	0.251	0.320	0.489	-0.023
6	Texas	Henderson	2017	0.141	0.565	0.536	0.441	0.439	6.667
6	Texas	Hidalgo	2017	0.485	0.555	0.731	0.767	0.390	4.439
6	Texas	Hill	2017	0.136	0.572	0.470	0.436	0.459	5.862
6	Texas	Hockley	2017	0.178	0.588	0.387	0.357	0.519	2.909
6	Texas	Hood	2017	0.280	0.566	0.469	0.399	0.535	3.033
6	Texas	Hopkins	2017	0.104	0.583	0.425	0.367	0.559	6.857
6	Texas	Houston	2017	0.273	0.513	0.407	0.453	0.394	1.779
6	Texas	Howard	2017	0.146	0.573	0.322	0.502	0.465	3.939
6	Texas	Hudspeth	2017	0.080	0.585	0.316	0.438	0.256	0.096
6	Texas	Hunt	2017	0.243	0.600	0.576	0.331	0.384	2.899
6	Texas	Hutchinson	2017	0.264	0.563	0.318	0.271	0.486	0.120
6	Texas	Irion	2017	0.240	0.619	0.245	0.475	0.433	1.208
6	Texas	Jack	2017	0.132	0.541	0.297	0.348	0.423	0.153
6	Texas	Jackson	2017	0.121	0.552	0.337	0.481	0.538	5.694
6	Texas	Jasper	2017	0.371	0.483	0.431	0.465	0.463	1.845
6	Texas	Jeff Davis	2017	0.143	0.109	0.292	0.439	0.318	-2.852
6	Texas	Jefferson	2017	0.530	0.506	0.698	0.449	0.521	2.821
6	Texas	Jim Hogg	2017	0.262	0.545	0.219	0.381	0.470	-0.040
6	Texas	Jim Wells	2017	0.109	0.539	0.328	0.391	0.392	1.321
6	Texas	Johnson	2017	0.359	0.559	0.595	0.434	0.515	3.405
6	Texas	Jones	2017	0.116	0.563	0.266	0.468	0.520	3.825
6	Texas	Karnes	2017	0.098	0.543	0.320	0.398	0.406	1.751
6	Texas	Kaufman	2017	0.446	0.633	0.547	0.392	0.506	2.345
6	Texas	Kendall	2017	0.144	0.420	0.432	0.423	0.678	6.559
6	Texas	Kenedy	2017	0.117	0.610	0.304	0.447	0.273	0.496
6	Texas	Kent	2017	0.308	0.668	0.214	0.395	0.270	-0.845
6	Texas	Kerr	2017	0.098	0.404	0.487	0.412	0.550	8.145
6	Texas	Kimble	2017	0.134	0.490	0.208	0.474	0.747	5.039
6	Texas	King	2017	0.324	0.676	0.215	0.363	0.452	0.094
6	Texas	Kinney	2017	0.097	0.574	0.315	0.416	0.225	-1.285
6	Texas	Kleberg	2017	0.124	0.549	0.314	0.458	0.379	2.054
6	Texas	Knox	2017	0.129	0.601	0.338	0.398	0.490	3.422
6	Texas	La Salle	2017	0.090	0.494	0.176	0.333	0.292	-7.177
6	Texas	Lamar	2017	0.169	0.538	0.481	0.439	0.511	5.341
6	Texas	Lamb	2017	0.157	0.586	0.246	0.406	0.480	1.155
6	Texas	Lampasas	2017	0.111	0.572	0.336	0.393	0.526	4.211
6	Texas	Lavaca	2017	0.098	0.541	0.357	0.414	0.618	7.367
6	Texas	Lee	2017	0.101	0.550	0.337	0.328	0.519	2.718
6	Texas	Leon	2017	0.146	0.551	0.434	0.363	0.457	3.420
6	Texas	Liberty	2017	0.316	0.539	0.508	0.428	0.467	2.731
6	Texas	Limestone	2017	0.176	0.552	0.398	0.408	0.468	3.049
6	Texas	Lipscomb	2017	0.334	0.749	0.332	0.371	0.375	0.850
6	Texas	Live Oak	2017	0.094	0.558	0.384	0.458	0.547	8.289
6	Texas	Llano	2017	0.101	0.516	0.381	0.396	0.482	4.490
6	Texas	Loving	2017	0.092	0.805	0.223	0.411	0.308	0.140
6	Texas	Lubbock	2017	0.492	0.576	0.599	0.437	0.495	2.477
6	Texas	Lynn	2017	0.207	0.618	0.340	0.469	0.448	2.699
6	Texas	Madison	2017	0.148	0.546	0.243	0.352	0.442	-0.501
6	Texas	Marion	2017	0.249	0.523	0.256	0.447	0.341	-0.104
6	Texas	Martin	2017	0.157	0.610	0.227	0.321	0.528	0.265
6	Texas	Mason	2017	0.130	0.483	0.323	0.400	0.592	3.747
6	Texas	Matagorda	2017	0.256	0.525	0.440	0.503	0.431	3.053
6	Texas	Maverick	2017	0.143	0.572	0.446	0.419	0.269	2.215
6	Texas	McCulloch	2017	0.098	0.504	0.275	0.456	0.414	1.728
6	Texas	McLennan	2017	0.326	0.549	0.691	0.521	0.534	5.280
6	Texas	McMullen	2017	0.110	0.628	0.213	0.347	0.233	-4.501
6	Texas	Medina	2017	0.121	0.428	0.490	0.388	0.491	5.431
6	Texas	Menard	2017	0.191	0.518	0.209	0.394	0.528	0.415
6	Texas	Midland	2017	0.314	0.575	0.461	0.299	0.443	1.306
6	Texas	Milam	2017	0.128	0.541	0.400	0.357	0.458	3.012
6	Texas	Mills	2017	0.178	0.605	0.323	0.412	0.456	2.092
6	Texas	Mitchell	2017	0.134	0.582	0.257	0.400	0.439	0.850
6	Texas	Montague	2017	0.142	0.574	0.320	0.388	0.422	1.476
6	Texas	Montgomery	2017	0.590	0.572	0.644	0.320	0.496	1.780
6	Texas	Moore	2017	0.357	0.558	0.423	0.376	0.423	1.232
6	Texas	Morris	2017	0.271	0.527	0.231	0.357	0.446	-0.386
6	Texas	Motley	2017	0.245	0.649	0.187	0.354	0.412	-0.707
6	Texas	Nacogdoches	2017	0.157	0.514	0.425	0.424	0.413	3.174
6	Texas	Navarro	2017	0.324	0.589	0.498	0.364	0.434	2.050
6	Texas	Newton	2017	0.272	0.476	0.262	0.415	0.357	-0.381
6	Texas	Nolan	2017	0.152	0.553	0.407	0.344	0.455	2.481
6	Texas	Nueces	2017	0.465	0.555	0.699	0.419	0.477	2.981
6	Texas	Ochiltree	2017	0.289	0.523	0.283	0.367	0.451	0.223
6	Texas	Oldham	2017	0.328	0.710	0.278	0.313	0.382	-0.089
6	Texas	Orange	2017	0.624	0.505	0.446	0.394	0.458	0.898
6	Texas	Palo Pinto	2017	0.171	0.510	0.455	0.378	0.411	2.690
6	Texas	Panola	2017	0.186	0.527	0.395	0.443	0.378	2.201
6	Texas	Parker	2017	0.253	0.586	0.630	0.366	0.528	4.741
6	Texas	Parmer	2017	0.174	0.631	0.342	0.480	0.412	3.064
6	Texas	Pecos	2017	0.157	0.539	0.502	0.372	0.512	5.064
6	Texas	Polk	2017	0.336	0.509	0.481	0.459	0.322	1.641
6	Texas	Potter	2017	0.477	0.566	0.482	0.424	0.607	2.274
6	Texas	Presidio	2017	0.098	0.389	0.343	0.466	0.337	1.127
6	Texas	Rains	2017	0.139	0.586	0.355	0.322	0.530	2.638
6	Texas	Randall	2017	0.474	0.594	0.408	0.425	0.594	1.882
6	Texas	Reagan	2017	0.188	0.558	0.196	0.385	0.525	0.305
6	Texas	Real	2017	0.086	0.455	0.199	0.439	0.407	-1.566
6	Texas	Red River	2017	0.262	0.523	0.298	0.385	0.359	-0.121
6	Texas	Reeves	2017	0.110	0.477	0.292	0.308	0.425	-1.398
6	Texas	Refugio	2017	0.116	0.572	0.266	0.468	0.443	2.590
6	Texas	Roberts	2017	0.349	0.698	0.187	0.314	0.470	-0.310
6	Texas	Robertson	2017	0.173	0.540	0.355	0.410	0.405	1.666
6	Texas	Rockwall	2017	0.476	0.643	0.333	0.420	0.609	1.596
6	Texas	Runnels	2017	0.231	0.554	0.220	0.500	0.546	1.910
6	Texas	Rusk	2017	0.209	0.552	0.507	0.368	0.407	2.912
6	Texas	Sabine	2017	0.127	0.454	0.327	0.490	0.305	1.009
6	Texas	San Augustine	2017	0.132	0.460	0.205	0.494	0.344	-0.790
6	Texas	San Jacinto	2017	0.263	0.513	0.275	0.493	0.347	0.531
6	Texas	San Patricio	2017	0.189	0.549	0.489	0.444	0.402	3.882
6	Texas	San Saba	2017	0.161	0.525	0.188	0.382	0.625	1.197
6	Texas	Schleicher	2017	0.113	0.552	0.229	0.423	0.497	1.583
6	Texas	Scurry	2017	0.149	0.578	0.324	0.375	0.413	1.170
6	Texas	Shackelford	2017	0.247	0.590	0.292	0.415	0.336	0.202
6	Texas	Shelby	2017	0.144	0.512	0.340	0.422	0.287	0.119
6	Texas	Sherman	2017	0.244	0.663	0.239	0.317	0.444	-0.198
6	Texas	Smith	2017	0.366	0.542	0.630	0.387	0.532	3.330
6	Texas	Somervell	2017	0.175	0.552	0.341	0.455	0.529	3.526
6	Texas	Starr	2017	0.174	0.523	0.473	0.745	0.193	5.698
6	Texas	Stephens	2017	0.262	0.540	0.188	0.351	0.465	-0.702
6	Texas	Sterling	2017	0.170	0.588	0.244	0.392	0.611	2.365
6	Texas	Stonewall	2017	0.291	0.587	0.048	0.389	0.554	-0.825
6	Texas	Sutton	2017	0.230	0.584	0.225	0.393	0.591	1.354
6	Texas	Swisher	2017	0.208	0.607	0.251	0.550	0.382	1.818
6	Texas	Tarrant	2017	0.683	0.589	0.717	0.255	0.497	1.618
6	Texas	Taylor	2017	0.312	0.591	0.559	0.394	0.511	3.371
6	Texas	Terrell	2017	0.169	0.595	0.245	0.376	0.207	-2.481
6	Texas	Terry	2017	0.114	0.565	0.305	0.351	0.377	-0.159
6	Texas	Throckmorton	2017	0.109	0.597	0.194	0.461	0.442	1.057
6	Texas	Titus	2017	0.152	0.556	0.454	0.371	0.413	3.236
6	Texas	Tom Green	2017	0.156	0.556	0.530	0.473	0.556	7.846
6	Texas	Travis	2017	0.489	0.161	0.844	0.308	0.514	2.410
6	Texas	Trinity	2017	0.201	0.499	0.310	0.436	0.381	0.728
6	Texas	Tyler	2017	0.276	0.492	0.371	0.392	0.370	0.622
6	Texas	Upshur	2017	0.151	0.562	0.406	0.369	0.510	3.695
6	Texas	Upton	2017	0.107	0.631	0.292	0.492	0.448	4.648
6	Texas	Uvalde	2017	0.067	0.488	0.378	0.460	0.484	8.659
6	Texas	Val Verde	2017	0.082	0.561	0.485	0.375	0.424	7.420
6	Texas	Van Zandt	2017	0.099	0.576	0.444	0.369	0.492	6.388
6	Texas	Victoria	2017	0.141	0.529	0.512	0.510	0.541	8.576
6	Texas	Walker	2017	0.223	0.510	0.422	0.391	0.463	2.285
6	Texas	Waller	2017	0.311	0.554	0.417	0.371	0.508	1.846
6	Texas	Ward	2017	0.099	0.499	0.351	0.334	0.396	0.349
6	Texas	Washington	2017	0.225	0.509	0.356	0.484	0.541	3.160
6	Texas	Webb	2017	0.133	0.595	0.725	0.404	0.399	9.828
6	Texas	Wharton	2017	0.079	0.526	0.453	0.444	0.505	10.309
6	Texas	Wheeler	2017	0.322	0.601	0.253	0.309	0.436	-0.347
6	Texas	Wichita	2017	0.260	0.544	0.504	0.354	0.485	2.731
6	Texas	Wilbarger	2017	0.098	0.556	0.255	0.430	0.472	2.240
6	Texas	Willacy	2017	0.163	0.549	0.285	0.718	0.257	3.536
6	Texas	Williamson	2017	0.368	0.183	0.725	0.451	0.558	3.587
6	Texas	Wilson	2017	0.081	0.564	0.474	0.380	0.551	10.361
6	Texas	Winkler	2017	0.062	0.488	0.189	0.303	0.352	-9.211
6	Texas	Wise	2017	0.136	0.623	0.609	0.432	0.459	8.918
6	Texas	Wood	2017	0.152	0.545	0.396	0.310	0.528	2.638
6	Texas	Yoakum	2017	0.154	0.575	0.248	0.372	0.407	-0.315
6	Texas	Young	2017	0.133	0.530	0.381	0.333	0.527	3.002
6	Texas	Zapata	2017	0.154	0.524	0.384	0.422	0.265	0.692
6	Texas	Zavala	2017	0.110	0.503	0.255	0.401	0.191	-4.160
7	Iowa	Adair	2017	0.229	0.663	0.421	0.423	0.690	5.176
7	Iowa	Adams	2017	0.303	0.670	0.206	0.327	0.647	0.971
7	Iowa	Allamakee	2017	0.131	0.598	0.369	0.378	0.678	6.437
7	Iowa	Appanoose	2017	0.164	0.597	0.306	0.395	0.562	2.959
7	Iowa	Audubon	2017	0.202	0.645	0.255	0.387	0.788	4.067
7	Iowa	Benton	2017	0.158	0.650	0.481	0.393	0.700	8.064
7	Iowa	Black Hawk	2017	0.486	0.581	0.527	0.376	0.561	2.087
7	Iowa	Boone	2017	0.171	0.593	0.364	0.414	0.636	4.863
7	Iowa	Bremer	2017	0.149	0.646	0.434	0.526	0.792	11.109
7	Iowa	Buchanan	2017	0.185	0.646	0.437	0.435	0.675	6.547
7	Iowa	Buena Vista	2017	0.147	0.633	0.425	0.465	0.614	7.586
7	Iowa	Butler	2017	0.202	0.664	0.398	0.488	0.736	6.785
7	Iowa	Calhoun	2017	0.271	0.655	0.324	0.392	0.666	2.909
7	Iowa	Carroll	2017	0.170	0.607	0.439	0.331	0.800	6.819
7	Iowa	Cass	2017	0.191	0.627	0.384	0.445	0.843	7.308
7	Iowa	Cedar	2017	0.146	0.647	0.441	0.511	0.677	9.657
7	Iowa	Cerro Gordo	2017	0.217	0.588	0.423	0.424	0.618	4.480
7	Iowa	Cherokee	2017	0.101	0.597	0.319	0.380	0.830	10.032
7	Iowa	Chickasaw	2017	0.092	0.621	0.376	0.513	0.777	15.283
7	Iowa	Clarke	2017	0.177	0.600	0.297	0.418	0.547	2.781
7	Iowa	Clay	2017	0.188	0.610	0.379	0.487	0.801	7.408
7	Iowa	Clayton	2017	0.113	0.643	0.477	0.417	0.781	13.098
7	Iowa	Clinton	2017	0.217	0.602	0.439	0.473	0.565	4.820
7	Iowa	Crawford	2017	0.146	0.627	0.418	0.327	0.607	5.068
7	Iowa	Dallas	2017	0.399	0.616	0.532	0.477	0.586	3.396
7	Iowa	Davis	2017	0.201	0.594	0.290	0.375	0.460	0.953
7	Iowa	Decatur	2017	0.182	0.644	0.291	0.396	0.509	2.163
7	Iowa	Delaware	2017	0.297	0.621	0.430	0.378	0.771	4.078
7	Iowa	Des Moines	2017	0.282	0.574	0.336	0.489	0.561	2.744
7	Iowa	Dickinson	2017	0.186	0.610	0.431	0.485	0.721	7.354
7	Iowa	Dubuque	2017	0.322	0.584	0.494	0.372	0.684	3.600
7	Iowa	Emmet	2017	0.151	0.596	0.302	0.483	0.688	6.204
7	Iowa	Fayette	2017	0.096	0.613	0.362	0.479	0.730	12.385
7	Iowa	Floyd	2017	0.132	0.605	0.385	0.405	0.635	6.609
7	Iowa	Franklin	2017	0.198	0.616	0.312	0.415	0.641	3.668
7	Iowa	Fremont	2017	0.258	0.685	0.253	0.456	0.728	3.526
7	Iowa	Greene	2017	0.170	0.646	0.353	0.386	0.739	5.789
7	Iowa	Grundy	2017	0.156	0.671	0.379	0.486	0.732	8.404
7	Iowa	Guthrie	2017	0.189	0.647	0.390	0.397	0.625	4.720
7	Iowa	Hamilton	2017	0.173	0.641	0.390	0.322	0.578	3.506
7	Iowa	Hancock	2017	0.131	0.629	0.321	0.468	0.674	7.309
7	Iowa	Hardin	2017	0.188	0.633	0.403	0.413	0.683	5.648
7	Iowa	Harrison	2017	0.263	0.677	0.332	0.387	0.677	3.211
7	Iowa	Henry	2017	0.156	0.621	0.395	0.504	0.599	7.000
7	Iowa	Howard	2017	0.115	0.595	0.312	0.486	0.673	8.223
7	Iowa	Humboldt	2017	0.153	0.650	0.328	0.343	0.542	2.822
7	Iowa	Ida	2017	0.105	0.682	0.287	0.389	0.748	8.319
7	Iowa	Iowa	2017	0.188	0.618	0.417	0.430	0.675	5.935
7	Iowa	Jackson	2017	0.233	0.617	0.428	0.396	0.614	4.025
7	Iowa	Jasper	2017	0.200	0.593	0.424	0.369	0.565	3.705
7	Iowa	Jefferson	2017	0.189	0.563	0.271	0.413	0.630	2.842
7	Iowa	Johnson	2017	0.332	0.599	0.550	0.493	0.548	4.076
7	Iowa	Jones	2017	0.204	0.618	0.366	0.412	0.719	4.992
7	Iowa	Keokuk	2017	0.167	0.667	0.340	0.446	0.600	5.081
7	Iowa	Kossuth	2017	0.142	0.650	0.459	0.447	0.745	10.087
7	Iowa	Lee	2017	0.256	0.574	0.401	0.481	0.624	4.100
7	Iowa	Linn	2017	0.750	0.587	0.681	0.398	0.623	2.140
7	Iowa	Louisa	2017	0.190	0.648	0.322	0.511	0.570	4.640
7	Iowa	Lucas	2017	0.177	0.614	0.258	0.371	0.472	0.797
7	Iowa	Lyon	2017	0.131	0.670	0.364	0.403	0.740	8.290
7	Iowa	Madison	2017	0.205	0.628	0.375	0.438	0.694	5.197
7	Iowa	Mahaska	2017	0.170	0.578	0.337	0.472	0.630	5.154
7	Iowa	Marion	2017	0.185	0.589	0.428	0.404	0.706	5.989
7	Iowa	Marshall	2017	0.181	0.612	0.417	0.364	0.532	3.659
7	Iowa	Mills	2017	0.230	0.660	0.401	0.382	0.649	4.104
7	Iowa	Mitchell	2017	0.140	0.614	0.355	0.475	0.735	8.365
7	Iowa	Monona	2017	0.157	0.622	0.305	0.422	0.583	3.919
7	Iowa	Monroe	2017	0.222	0.573	0.284	0.373	0.629	2.185
7	Iowa	Montgomery	2017	0.172	0.586	0.215	0.390	0.646	2.247
7	Iowa	Muscatine	2017	0.243	0.579	0.365	0.490	0.546	3.412
7	Iowa	O'Brien	2017	0.123	0.620	0.380	0.463	0.712	9.481
7	Iowa	Osceola	2017	0.236	0.623	0.390	0.462	0.716	5.102
7	Iowa	Page	2017	0.128	0.592	0.292	0.422	0.634	5.109
7	Iowa	Palo Alto	2017	0.158	0.638	0.375	0.406	0.697	6.353
7	Iowa	Plymouth	2017	0.114	0.624	0.467	0.323	0.722	9.482
7	Iowa	Pocahontas	2017	0.313	0.643	0.302	0.479	0.690	3.138
7	Iowa	Polk	2017	0.746	0.589	0.715	0.375	0.581	2.088
7	Iowa	Pottawattamie	2017	0.246	0.603	0.530	0.359	0.540	3.896
7	Iowa	Poweshiek	2017	0.177	0.589	0.436	0.391	0.702	6.181
7	Iowa	Ringgold	2017	0.360	0.664	0.228	0.390	0.664	1.487
7	Iowa	Sac	2017	0.262	0.655	0.335	0.393	0.697	3.366
7	Iowa	Scott	2017	0.477	0.576	0.472	0.389	0.567	1.890
7	Iowa	Shelby	2017	0.108	0.645	0.368	0.391	0.784	10.422
7	Iowa	Sioux	2017	0.194	0.598	0.484	0.378	0.831	7.478
7	Iowa	Story	2017	0.311	0.599	0.587	0.376	0.530	3.622
7	Iowa	Tama	2017	0.177	0.648	0.369	0.409	0.523	3.764
7	Iowa	Taylor	2017	0.292	0.693	0.174	0.376	0.539	0.479
7	Iowa	Union	2017	0.221	0.621	0.289	0.375	0.705	3.164
7	Iowa	Van Buren	2017	0.172	0.652	0.340	0.442	0.461	3.192
7	Iowa	Wapello	2017	0.265	0.558	0.347	0.374	0.498	1.432
7	Iowa	Warren	2017	0.200	0.627	0.435	0.458	0.620	5.636
7	Iowa	Washington	2017	0.131	0.629	0.420	0.464	0.740	10.273
7	Iowa	Wayne	2017	0.261	0.666	0.256	0.386	0.522	1.234
7	Iowa	Webster	2017	0.203	0.588	0.423	0.396	0.620	4.452
7	Iowa	Winnebago	2017	0.145	0.616	0.331	0.442	0.767	7.524
7	Iowa	Winneshiek	2017	0.093	0.627	0.403	0.410	0.776	13.257
7	Iowa	Woodbury	2017	0.232	0.589	0.563	0.342	0.579	4.604
7	Iowa	Worth	2017	0.157	0.654	0.339	0.471	0.573	5.356
7	Iowa	Wright	2017	0.143	0.598	0.325	0.416	0.639	5.188
7	Kansas	Allen	2017	0.126	0.552	0.355	0.425	0.614	5.935
7	Kansas	Anderson	2017	0.125	0.575	0.298	0.425	0.802	7.884
7	Kansas	Atchison	2017	0.106	0.572	0.328	0.412	0.584	5.740
7	Kansas	Barber	2017	0.137	0.619	0.258	0.308	0.656	2.569
7	Kansas	Barton	2017	0.334	0.556	0.425	0.347	0.684	2.654
7	Kansas	Bourbon	2017	0.185	0.554	0.275	0.451	0.647	3.592
7	Kansas	Brown	2017	0.130	0.684	0.338	0.502	0.742	9.804
7	Kansas	Butler	2017	0.214	0.594	0.611	0.419	0.639	7.043
7	Kansas	Chase	2017	0.226	0.623	0.273	0.406	0.506	1.513
7	Kansas	Chautauqua	2017	0.155	0.597	0.150	0.335	0.685	1.055
7	Kansas	Cherokee	2017	0.222	0.462	0.368	0.455	0.568	3.056
7	Kansas	Cheyenne	2017	0.163	0.614	0.296	0.349	0.627	3.040
7	Kansas	Clark	2017	0.200	0.661	0.306	0.319	0.555	1.761
7	Kansas	Clay	2017	0.102	0.579	0.276	0.400	0.748	7.561
7	Kansas	Cloud	2017	0.107	0.578	0.305	0.304	0.751	5.709
7	Kansas	Coffey	2017	0.134	0.652	0.405	0.363	0.777	8.568
7	Kansas	Comanche	2017	0.137	0.637	0.245	0.397	0.541	2.391
7	Kansas	Cowley	2017	0.182	0.574	0.427	0.333	0.500	2.801
7	Kansas	Crawford	2017	0.174	0.519	0.468	0.441	0.554	5.391
7	Kansas	Decatur	2017	0.141	0.584	0.222	0.377	0.704	3.432
7	Kansas	Dickinson	2017	0.132	0.579	0.397	0.406	0.721	7.970
7	Kansas	Doniphan	2017	0.103	0.666	0.332	0.438	0.610	8.051
7	Kansas	Douglas	2017	0.254	0.578	0.514	0.443	0.545	4.350
7	Kansas	Edwards	2017	0.211	0.639	0.152	0.369	0.633	0.925
7	Kansas	Elk	2017	0.213	0.649	0.275	0.340	0.421	0.210
7	Kansas	Ellis	2017	0.181	0.569	0.422	0.288	0.734	4.650
7	Kansas	Ellsworth	2017	0.154	0.644	0.335	0.411	0.744	6.561
